"","GeneName","logFC","logCPM","LR","PValue","FDR","Cl19_1_S4","Cl19_2_S5","Cl19_3_S6","Fl_1_S1","Fl_2_S2","Fl_3_S3"
"ENSMUSG00000032415","Ube2cbp",-0.695779651419214,3.80907101385762,28.8990777058573,7.62492106496638e-08,2.62777417529092e-07,3.44310032003578,3.73691474830645,3.63596251065407,3.99212105619635,3.98519568308313,3.97137274441621
"ENSMUSG00000008206","Cers4",-0.671296759044721,4.92842454927781,28.892488642154,7.65090333885952e-08,2.63588333299362e-07,4.94834012262637,4.42377751685125,4.50619546902808,5.15182436299365,5.25312375833347,5.06833490101888
"ENSMUSG00000021540","Smad5",0.444356859854338,6.1446665898304,28.8791698614109,7.70369372659046e-08,2.65322024566231e-07,6.3725465022746,6.27296086308447,6.41876688641377,5.90852807498963,5.94791998371996,5.83421380559904
"ENSMUSG00000057836","Xlr3a",-0.77306287400455,3.84822700381809,28.8747150119323,7.72143232149708e-08,2.65847777142127e-07,3.93942659414184,3.20884093516754,3.29154175338943,4.16100392814712,4.03218548586206,4.11900096105464
"ENSMUSG00000048027","Rgmb",0.581983588916064,4.34631068216911,28.8627925584945,7.76910747919934e-08,2.67403574428158e-07,4.65685747511997,4.6328878907255,4.70129933058842,3.94950604120002,3.93662370515652,3.9489935158112
"ENSMUSG00000027456","Sdcbp2",-0.760542420141151,3.33318529668443,28.8545346931145,7.80230157962497e-08,2.68460114210592e-07,3.09502922711705,3.11059767503581,3.12435954490767,3.53864257537612,3.53695516457613,3.48787304677731
"ENSMUSG00000036775","Decr2",0.569165093337828,4.46771710330814,28.8132705491421,7.97031232446822e-08,2.74153238962268e-07,4.85974604455257,4.73534165356573,4.71607693855152,4.0443535881474,4.19521899094672,4.01152089821448
"ENSMUSG00000003228","Grk5",0.73282036049185,3.4574294380939,28.7993151949761,8.02794929806522e-08,2.76047431237694e-07,3.79672881541543,3.9947111641057,3.98873457613165,2.68557407120131,2.89680791320123,2.74677080951934
"ENSMUSG00000020630","Rnaseh1",-0.602509312627688,4.05312060203136,28.7973517774929,8.03609184741791e-08,2.76239051064583e-07,3.96088157553695,3.764868652539,3.77955050338916,4.18324342704215,4.2624488991662,4.2620211335139
"ENSMUSG00000031996","Aplp2",0.493687192780852,8.84067330924749,28.7840493664139,8.0914770793503e-08,2.780539869755e-07,8.82212673181173,9.15362167197044,9.17285117596777,8.60114023453601,8.54975088972684,8.60284950187958
"ENSMUSG00000009145","Dqx1",-1.59182423713521,2.41064582529281,28.7825561174451,8.09771812287705e-08,2.78179520942171e-07,2.61228102210375,1.59881172174029,1.57560130987855,2.5999922087172,2.99495480055849,2.41791242565796
"ENSMUSG00000005802","Slc30a4",0.479453079370567,7.38940614577553,28.7814660444323,8.10227713551511e-08,2.78247210637866e-07,7.39714781193168,7.56704337866987,7.66306110048002,7.25106635876515,7.22399777303364,7.16437931459139
"ENSMUSG00000007038","Neu1",0.50478786737901,6.44390618177021,28.7770438932013,8.12079829472303e-08,2.78794189939246e-07,6.86193613960167,6.53752631654938,6.52148672712183,6.2153449488195,6.2162442452476,6.1815985899287
"ENSMUSG00000024474","Ik",0.452560502080889,7.00440186665214,28.7657251016854,8.16839792790787e-08,2.80338790954922e-07,7.02104073607161,7.26536986417778,7.20348263731198,6.80741458157839,6.82962079331584,6.8297282656663
"ENSMUSG00000021686","Ap3b1",0.474842498155197,6.33777573303142,28.7385935582558,8.28363728764574e-08,2.84203055234293e-07,6.34308750382549,6.71637627836672,6.70358545920505,5.99697870461433,5.99453841636532,6.07798972741468
"ENSMUSG00000079037","Prnp",0.544016223763892,5.9073419015924,28.708015702104,8.41546845121818e-08,2.88633919534602e-07,5.95735822574111,6.28588059390716,6.1996931806279,5.60417057573654,5.61287753150994,5.62192799419611
"ENSMUSG00000032000","Birc3",-1.09508980660963,2.45751064267128,28.6979636188659,8.45926380646976e-08,2.90043466206518e-07,2.23348022496486,2.33023008899305,2.33538332442924,2.83039313238584,2.4196858450317,2.48166362574294
"ENSMUSG00000056091","St3gal5",0.621919717646488,4.61378690989739,28.6817968634652,8.53017936001765e-08,2.9238168986234e-07,4.9047230330492,5.07195055557601,4.95372201549893,4.21956397671317,3.96273210214409,4.20650259775771
"ENSMUSG00000044788","Fads6",-0.794603950281945,3.56298774998717,28.6785516257054,8.54448624341147e-08,2.9277871415502e-07,3.21212239169475,3.29443966388333,3.38961246908638,3.89664868785183,3.6416731128135,3.79020948635022
"ENSMUSG00000000001","Gnai3",-0.459641832687055,7.70512662142377,28.6557863952415,8.64552676367947e-08,2.96146485604814e-07,7.23521791807792,7.49098131667956,7.52481915814367,7.94386573742566,7.93020234248488,7.94898435198018
"ENSMUSG00000051817","Sox12",0.609484631738536,4.71840867955549,28.644450978201,8.69628315700412e-08,2.9779021234354e-07,4.93136175851538,5.07753397521964,4.97142628322783,4.38006661770469,4.33420447803752,4.43302068979902
"ENSMUSG00000020864","Ankrd40",0.415495611037773,6.92014164934362,28.6359266334212,8.73464906738105e-08,2.99008735112353e-07,7.02104073607161,7.095071183363,7.08487759628741,6.77889593306351,6.72339006955294,6.76767969425923
"ENSMUSG00000026939","Tmem141",0.847438905178398,2.97093832616552,28.6107579118769,8.84891961929814e-08,3.02824059178082e-07,3.56018196401639,3.53528211699841,3.18023785554482,2.30778755945266,2.28131047522677,2.32827702401663
"ENSMUSG00000031575","Ash2l",-0.425646330131903,7.29475469270812,28.6093714512856,8.85525775562223e-08,3.02944511824263e-07,6.91864170891436,7.08355597639189,7.06646202990457,7.48040416597803,7.53529019027914,7.54896714188215
"ENSMUSG00000070003","Ssbp4",0.477402942503712,5.57758009966143,28.5454961124501,9.15224690820601e-08,3.13005097092925e-07,5.83156455069112,5.82363318041878,5.59350666182531,5.31737808562144,5.37113392533109,5.44532738175907
"ENSMUSG00000029775","Klhdc10",0.43578630052086,7.20563844818876,28.5362077526237,9.19625664776555e-08,3.14410186726565e-07,7.25675243550302,7.44923977915512,7.51126667553894,6.91431986648069,6.96816882595475,7.02244973012189
"ENSMUSG00000028443","Nudt2",-0.578876273349139,4.29040971046059,28.5342519393621,9.20555059821003e-08,3.14627864483814e-07,4.15420761734104,3.97490277782854,4.02986950282776,4.55702275789179,4.45178109682158,4.45171207966212
"ENSMUSG00000030979","Uros",-0.822256765584363,3.03635274550768,28.53215446241,9.21552818856375e-08,3.14868761916312e-07,3.07267951404131,2.63290110884408,2.85357568833387,3.08783301474801,3.24945065810812,3.20273247824054
"ENSMUSG00000027889","Ampd2",-0.586355861837268,7.08316422164823,28.513239544655,9.30599640076316e-08,3.17858771248183e-07,7.00600759565608,6.51369834985639,6.47817936844023,7.37028755363909,7.43947930713073,7.36646342298899
"ENSMUSG00000031822","Gse1",0.55576215654141,6.5734873971732,28.499999615362,9.36985066902696e-08,3.19938134820111e-07,7.00305594663945,6.74881540642526,6.83800915525613,6.19177146136541,6.21692233881375,6.20618198161293
"ENSMUSG00000010277","2610507B11Rik",0.463292635736791,8.68455179266073,28.4939793087979,9.39903076531948e-08,3.20832587159159e-07,8.73007208249643,8.84865483960381,8.96686219871412,8.49265654712195,8.50075347150105,8.49354093528441
"ENSMUSG00000057766","Ankrd29",1.06196227593899,2.51556629778576,28.4913480345864,9.41181298800317e-08,3.21166913676337e-07,3.1115671895838,3.31978761895733,3.11801510905352,1.25602817934718,1.27168523312006,1.40484553211584
"ENSMUSG00000099681","1700052K11Rik",0.798206007063631,3.33162847032688,28.4011625612103,9.86060773751664e-08,3.36374714600338e-07,3.77958261399107,3.74161150835861,3.8577866346858,2.4853408383801,2.63793186256994,2.87100186457132
"ENSMUSG00000017188","Coa3",0.546934525420431,6.56845919550234,28.3830179303018,9.95346097675196e-08,3.39434492509857e-07,6.98222356563867,6.73416070583337,6.71466532774318,6.30032465973989,6.25307402765219,6.25716583933628
"ENSMUSG00000062908","Acadm",0.489398972551443,5.32177825472015,28.3818163134839,9.95964096731931e-08,3.39537522225548e-07,5.53114822905667,5.59359144748641,5.5196201441015,5.04388217656279,5.14326352409107,4.97358688718468
"ENSMUSG00000026826","Nr4a2",-0.648610329126888,3.96770919102903,28.3764642500289,9.98721370116755e-08,3.40369562694515e-07,3.69065483313976,3.74161150835861,3.70531626481332,4.13841622728457,4.26507400923173,4.13561047449977
"ENSMUSG00000024383","Map3k2",0.484329372380273,6.13471725648644,28.3742410883036,9.99868944828842e-08,3.40652655719975e-07,6.44448126047354,6.17999574298464,6.49357715906823,5.86179944536936,5.92486371280687,5.72759621427988
"ENSMUSG00000056220","Pla2g4a",0.5635838459634,5.753055713873,28.3713546003125,1.00136089393808e-07,3.41052859598873e-07,5.82656447314813,6.18431475689413,6.10902991922442,5.36138793361294,5.36135352799319,5.43731092345984
"ENSMUSG00000062312","Erbb2",0.430247937479572,6.46314205422288,28.3606249895998,1.00692633001156e-07,3.4283975677207e-07,6.60639334567146,6.67031604757227,6.6768571882381,6.24794828591484,6.23912248146534,6.25564705504381
"ENSMUSG00000066149","Cdc26",-0.546164435328188,4.74140763955798,28.3500705566676,1.01243114195958e-07,3.44604887426332e-07,4.64932585676032,4.33953820322582,4.48169656820427,4.91396802535221,4.95287427305392,4.97543341276532
"ENSMUSG00000051319","Mtln",-0.833836846642398,2.86031781858566,28.3396875503228,1.0178759694376e-07,3.46348489885558e-07,2.6505086625549,2.39128322275214,2.44081667187291,3.23703068989377,3.02624072073326,3.13825891363789
"ENSMUSG00000037013","Ss18",-0.425927773143632,6.62061655139621,28.3261904292285,1.02499771990314e-07,3.48661407950596e-07,6.38393681845353,6.46766586327294,6.39862440776955,6.80263394441157,6.76432266676295,6.82768536853535
"ENSMUSG00000056050","Mia3",0.439465928586703,6.81988976259152,28.3108091906571,1.03317451850692e-07,3.51331632376807e-07,6.90842430409575,6.99928826700003,7.13600983022512,6.61632259555318,6.5842188752375,6.57410593539588
"ENSMUSG00000052146","Rps10",-1.2958118581438,3.90793940234174,28.3071344664294,1.03513768760508e-07,3.51887887541652e-07,4.02339607472181,2.74941375018455,2.75888480143507,4.45103151501306,4.42855160438863,4.00791688517592
"ENSMUSG00000047534","Mis18bp1",-0.519883631606809,5.41302555786117,28.2910239242591,1.04378872844823e-07,3.54716567881443e-07,5.35830162073004,5.06071846942579,5.05848583949115,5.66689272473011,5.71624991170374,5.46517578617835
"ENSMUSG00000041895","Wipi1",0.522084526924581,5.00122439616344,28.2663923945828,1.05715564266259e-07,3.59145575315429e-07,5.27020409690828,5.34623253404876,5.36479251629275,4.6108852303247,4.59637394590521,4.54419083335208
"ENSMUSG00000025451","Paip1",0.479429415099577,6.19507547756896,28.2541387861473,1.06386912689122e-07,3.61312140440876e-07,6.30704349634011,6.44983846205608,6.40840588972304,5.96024443943049,6.00948814451115,5.9448453812481
"ENSMUSG00000032869","Psmf1",0.513756423542313,6.01753795879107,28.245443919888,1.06865875140099e-07,3.62824160417222e-07,6.06529642783903,6.35033704504677,6.30188535141104,5.73120035631467,5.71144596863201,5.80958337599648
"ENSMUSG00000037331","Larp1",-0.451223632768885,8.44685631000019,28.236539322515,1.07358630498175e-07,3.64382039540537e-07,8.07891688500733,8.24924373973695,8.31777034405848,8.62638478856954,8.6851600801404,8.6184434626987
"ENSMUSG00000073489","Ifi204",0.795979179363162,3.36602969672777,28.2189352697399,1.08339499316534e-07,3.67595100427216e-07,3.80013373704191,3.93445093178476,3.73464071133727,2.57777927803076,2.7471164966663,2.81435567623675
